title,year,authors,internalAuthors,externalAuthors
Aoi's planned hope,2016,Bosoni giampiero;Approach  ,Bosoni giampiero;Approach  
"The substance of italian design: reflecting on the essential characters of the ""modo"" of design in italy",2016,Bosoni giampiero;Lecce c.;Zhuangshi  ,Bosoni giampiero;Zhuangshi  ,Lecce c.
"Progetti e pensieri 1939-1949: per una ""profezia"" dell'architettura tra disegno del mobile e interni",2016,Bosoni giampiero,Bosoni giampiero
Il paradigma indiziario di carlo scarpa a palazzo abatellis,2016,Bosoni giampiero,Bosoni giampiero
Appunti sulla ricerca iconografica nella storia del design. alcune riflessioni intorno al valore dell'immagine nella strutturazione dei racconti storici di enzo frateili.,2016,Bosoni giampiero,Bosoni giampiero
"""la casa nuova è la coscienza di un mondo nuovo"", del design degli interni e degli elementi che li fanno vibrare",2016,Bosoni giampiero,Bosoni giampiero
The design-driven material innovation methodology,2016,Ferrara maria rita;Lecce chiara,Ferrara maria rita;Lecce chiara
Nuovi scenari della materia e visioni di design,2016,Ferrara maria rita,Ferrara maria rita
"The avant-garde movements: futurism,czech cubism, suprematism, constructivism, expressionism, de stijl",2015,Barbara anna,Barbara anna
Premessa del volume spazi aurali. architettura e sound design,2016,Barbara anna,Barbara anna
Interni inclusivi. dialoghi trasversali,2016,Chiodo simona;Barbara anna;Ceresoli jacqueine,Chiodo simona;Barbara anna,Ceresoli jacqueine
Identità possibili degli spazi inclusivi,2016,Barbara anna,Barbara anna
The anatomy of design-intensive start-ups,2016,Cautela cabirio;M. simoni;Colombo sara;International product development management conference  ,Cautela cabirio;Colombo sara;International product development management conference  ,M. simoni
Product language design options in launching a technology breakthrough,2015,Cautela cabirio;International product development management conference  ,Cautela cabirio;International product development management conference  
Next design innovation,2016,Maffei stefano;Bianchini massimo,Maffei stefano;Bianchini massimo
Il superamento della mano,2016,Maffei stefano,Maffei stefano
Innovare è innovare è innovare,2016,Maffei stefano;Bianchini massimo,Maffei stefano;Bianchini massimo
"L'âge d'or dei ""maestri"" del design italiano, the âge d'or of the ""masters"" of italian design, l'âge d'or des ""maîtres"" du design italien, de 'gouden eeuw' van de 'meesters' van het italliaanse design",2016,Bosoni giampiero;Cartaditalia  ,Bosoni giampiero;Cartaditalia  
Lo sguardo traduttore. design e traduzione per il campo editoriale,2016,Baule giovanni,Baule giovanni
Colour and colorimetry multidisciplinary contributions vol. xib,2015,Rossi maurizio;Casciani daria,Rossi maurizio;Casciani daria
Nuvole in viaggio,2016,Biamonti alessandro;Diid. disegno industriale industrial design  ,Biamonti alessandro;Diid. disegno industriale industrial design  
Domestic horticultural – centric lighting design,2016,Casciani daria;Musante fulvio;Rossi maurizio;Cultura e scienze del colore / color culture and science  ,Casciani daria;Musante fulvio;Rossi maurizio;Cultura e scienze del colore / color culture and science  
The colour consultant training for the future: a holistic view of design and technologies,2016,Rossi maurizio;Rizzi alessandro;Bonanomi cristian;Siniscalco andrea;Journal of the international colour association  ,Rossi maurizio;Siniscalco andrea;Journal of the international colour association  ,Rizzi alessandro;Bonanomi cristian
The evaluation of flicker in led lighting systems - la valutazione del flicker nei sistemi di illuminazione a led,2016,Musante fulvio;Rossi maurizio;Luce  ,Musante fulvio;Rossi maurizio;Luce  
Colour education: a basic methodology and a framework of experiments for colour and lighting design teaching,2016,Rossi maurizio,Rossi maurizio
"Warm white, neutral white, cold white: the design of new lighting fixtures for different working scenarios",2016,Casciani daria;Musante fulvio;Rossi maurizio,Casciani daria;Musante fulvio;Rossi maurizio
Conceptual design of haptic-feedback navigation device for individuals with alzheimer’s disease,2015,Biamonti alessandro;Che me rosalam;Mohd saad mohd rashid,Biamonti alessandro,Che me rosalam;Mohd saad mohd rashid
Colore e colorimetria contributi multidisciplinari vol xia,2015,Rossi maurizio;Marchiafava veronica,Rossi maurizio,Marchiafava veronica
Adapting reuse. strategie di conversione d'uso degli interni e di rinnovamento urbano,2016,Camocini barbara,Camocini barbara
Global challenges and education: the age of innovation leaders,2016,Bertola paola;Ceri stefano;Vacca federica,Bertola paola;Ceri stefano;Vacca federica
"Interdisciplinary education agenda, an essential driver for innovation",2016,Vacca federica;T. warshavski,Vacca federica,T. warshavski
Modeling new approaches in education: processes and toolkits,2016,Colombi chiara;Vacca federica,Colombi chiara;Vacca federica
"Objects of my affection: a large company, social innovation, and the local market",2016,Vacca federica;Karmon a.,Vacca federica,Karmon a.
Exploring interdisciplinary practices in education. a design driven perspective,2016,Bertola paola;Vacca federica;Cavanna c.,Bertola paola;Vacca federica,Cavanna c.
Il futuro presente nel progetto di moda: l’archivio come strumento di anticipazione,2016,Colombi chiara;Vacca federica,Colombi chiara;Vacca federica
Segni di identità,2016,Bucchetti valeria luisa,Bucchetti valeria luisa
Envision the nocturnal territory: urban lighting as a design strategy for the recovery of places,2016,Gentili helena;Casciani daria;Pad  ,Gentili helena;Casciani daria;Pad  
Genius luci - il primo museo di illuminazione urbana all’eur di roma,2016,D'alesio carlo;Gentili helena;Casciani daria;Luce  ,Gentili helena;Casciani daria;Luce  ,D'alesio carlo
Conceiving the nocturnal city through strategical and tactical urban lighting practices,2016,Gentili helena;Casciani daria,Gentili helena;Casciani daria
Wayfinding intervention strategies for alzheimer’s disease patients: a review on design and technological approaches,2015,Biamonti alessandro;Che me r.,Biamonti alessandro,Che me r.
"Design: close to innovation, still faraway from innovation policies",2015,Cappellini alessia;Vignati arianna,Cappellini alessia;Vignati arianna
Habitat-approach for extra-ordinary people: the case of alzheimer's disease,2017,Biamonti alessandro;Gramegna silvia maria,Biamonti alessandro;Gramegna silvia maria
Don’t reinvent the wheel: a design driven agenda for cultural and creative industries,2015,Sedini carla,Sedini carla
"Milano, zona tortona. understanding a place branding strategy built upon history, visions and design.",2016,Sedini carla;Fois luca;Pad  ,Sedini carla;Fois luca;Pad  
Longevicity,2015,Zurlo francesco;Sedini carla;Vignati arianna,Zurlo francesco;Sedini carla;Vignati arianna
Psicologia del sottoterra,2017,Barbara anna,Barbara anna
Pad#13 design for territories,2016,Parente marina;Sedini carla;Pad  ,Parente marina;Sedini carla;Pad  
Editoriale #13. which design for which territories?,2016,Parente marina;Sedini carla;Pad  ,Parente marina;Sedini carla;Pad  
Design for territories as reflective practice,2016,Parente marina;Pad  ,Parente marina;Pad  
Regeneration through design. comparing old and new phases of urban renewal strategies.,2016,Parente marina;Sedini carla;Simonelli giuliano,Parente marina;Sedini carla;Simonelli giuliano
Design for territories. approaches and methodologies for the re-production of places,Being printed,Parente marina;Lupo eleonora;Sedini carla,Parente marina;Lupo eleonora;Sedini carla
Ri-fondamenti del design: interpretare saperi,2016,Pizzocaro silvia luisa,Pizzocaro silvia luisa
Design as idea as idea,2016,Guerrini luca,Guerrini luca
Drawings for mankind: projects and plans for ivrea,2016,Conte sara,Conte sara
Colore e colorimetria. contributi multidisciplinari. vol. 12/1,2016,Conte sara,Conte sara
Empowering the territory through service design and social innovation: the makeinprogress case study.,2016,Arquilla venanzio;Barbieri annalisa,Arquilla venanzio;Barbieri annalisa
Sustaining and enabling territorial resilience through making actions. the make in progress case study.,2016,Arquilla venanzio;Barbieri annalisa,Arquilla venanzio;Barbieri annalisa
Designing in the iot era: role and perspectives in design practices,2016,Arquilla venanzio;Vitali ilaria,Arquilla venanzio;Vitali ilaria
New perspectives for an open and peer educational model in design field: the co.meta project,2016,Arquilla venanzio;Simonelli giuliano;Genco davide;Guaricci fabio,Arquilla venanzio;Simonelli giuliano;Genco davide;Guaricci fabio
Moving towards service dominant logic in manufacturing sector: development of a tool for inquiry,2016,Sangiorgi daniela;Lee jung joo;Sayar deniz;Allen don;Frank nick,Sangiorgi daniela,Lee jung joo;Sayar deniz;Allen don;Frank nick
"Design e making per lo sviluppo di lavoro, apprendimento e socializzazione. l’ex filanda di sulbiate.",2017,Arquilla venanzio;Zinzone martino,Arquilla venanzio;Zinzone martino
Policy constellations as ecosystems of design actions: exploring three cases of social innovation policies in italy,2016,Selloni daniela;Manzini ezio;Strategic design research journal  ,Selloni daniela;Manzini ezio;Strategic design research journal  
L'identità vestita. frida kahlo e la moda.,2016,Bertola paola;Linfante vittorio,Bertola paola;Linfante vittorio
Codesign for public-interest services,2017,Selloni daniela;Research for development  ,Selloni daniela;Research for development  
Il vocabolario,2015,Bertola paola,Bertola paola
Street-level city analytics: mapping the amsterdam knowledge mile,2015,Niederer sabine;Colombo gabriele;Mauri michele;Azzi matteo,Colombo gabriele;Mauri michele;Azzi matteo,Niederer sabine
Ezio manzini: idee e pratiche per una società cosmopolita,2016,Selloni daniela,Selloni daniela
Interazioni. report,2016,Bergamo francesco;Ricco' dina,Ricco' dina,Bergamo francesco
Moving design  the flow of people in the cities of the future,2016,Bruno davide maria,Bruno davide maria
Design for furnishing to enhance the routes in the spina verde park in como,2016,De paolis roberto;Fabbrica della conoscenza  ,De paolis roberto;Fabbrica della conoscenza  
Cross-cultural perspective and polytechnical approach for fashion education: a case study of an italo-chinese international program,2016,Lin xiaozhu;Dell'acqua bellavitis arturo,Lin xiaozhu;Dell'acqua bellavitis arturo
System design for sustainable energy for all. a new knowledge base and know-how developed within the lenses european and african project- feeding a world who can grow,2016,Bruno davide maria,Bruno davide maria
Storytelling & worldmaking: the world-building activity as a design practice,2016,Ciancia mariana,Ciancia mariana
Wayfinding accessible design,2015,De paolis roberto;Guerini silvia;Fabbrica della conoscenza  ,De paolis roberto;Guerini silvia;Fabbrica della conoscenza  
Therapeutic habitat for alzheimer’s disease,2017,Biamonti alessandro;Gramegna silvia maria,Biamonti alessandro;Gramegna silvia maria
Miglior cluster zone aride. agricoltura e nutrizione.,2015,Collina luisa maria virginia;Camocini barbara,Collina luisa maria virginia;Camocini barbara
"Crolla un ""muro"". in soggiorno una società fluida",2016,Guerrini luca;Il corriere della sera  ,Guerrini luca;Il corriere della sera  
Social design management: design as an organisational tool for social business development,2016,Pei xue;Zurlo francesco,Pei xue;Zurlo francesco
Design-led approaches as catalyst for new paradigm: social engagement for empowering vulnerable communities and organisations,2016,Pei xue;Zurlo francesco,Pei xue;Zurlo francesco
Service innovation as empowerment: co-design mobility for transport services with ‘hard to reach’ communities,2016,Priscilla chueng nainby;Andree woodcock;Pei xue,Pei xue,Priscilla chueng nainby;Andree woodcock
Design and gamification for reshaping relations and services in social cooperatives,2016,Cauro f;Fois l.;Legramandi e.;Melazzini michele;Pei xue;Vignati arianna;Zurlo francesco,Melazzini michele;Pei xue;Vignati arianna;Zurlo francesco,Cauro f;Fois l.;Legramandi e.
Padiglione zero per expo2015,2015,De lucchi michele,De lucchi michele
"Report (sessione ""poetiche"")",2016,Guerrini luca;Mengoni angela;Monti gabriele,Guerrini luca,Mengoni angela;Monti gabriele
Unicredit pavillion,2015,De lucchi michele,De lucchi michele
Opening the black box of scholarly communication funding: a public data infrastructure for financial flows in academic publishing,2016,Lawson stuart;Gray jonathan;Mauri michele;Open library of humanities  ,Mauri michele;Open library of humanities  ,Lawson stuart;Gray jonathan
"Centro commerciale ""il centro"" - arese",2016,De lucchi michele,De lucchi michele
Casa del manzoni - milano,2015,De lucchi michele,De lucchi michele
Abiti grafici. scritture di superficie e segni di identità,2016,Bucchetti valeria luisa;Md journal  ,Bucchetti valeria luisa;Md journal  
Digging wikipedia: the online encyclopedia as a digital cultural heritage gateway and site,2017,Pentzold christian;Weltevrede esther;Mauri michele;Laniado david;Kaltenbrunner andreas;Borra erik;Acm journal on computing and cultural heritage  ,Mauri michele;Acm journal on computing and cultural heritage  ,Pentzold christian;Weltevrede esther;Laniado david;Kaltenbrunner andreas;Borra erik
"Oggetto, prodotto, merce: il packaging trasforma l’alimento.",2016,Bucchetti valeria luisa,Bucchetti valeria luisa
Osservare la città connessa - strumenti visuali per la mappatura di dinamiche quotidiane,2016,Profeta giovanni;Md journal  ,Profeta giovanni;Md journal  
