title,author,year,type,keywords,cluster
L’ingegner Carlo Gaudenzi. Un protagonista del moderno Cremona,Feraboli M. T.,2001,01.1 Articolo in Rivista,-,nocluster
"A novel educational model based on ""knowing how to do"" paradigm implemented in an academic makerspace",M. Carulli;M. Bordegoni;M. Bianchini;P. Bolzan;S. Maffei,2017,01.1 Articolo in Rivista,-,nocluster
Aesthetics of futures. Shaping shared visions of tomorrow.,M. Celi;E. Formia,2017,01.1 Articolo in Rivista,-,nocluster
Lavoro di cura e innovazione tecnoscientifica: il caso della medicina personalizzata,"Crabu, Stefano",2017,01.1 Articolo in Rivista,-,nocluster
"Materiality, Politics and Infrastructuring Work",S. Crabu;A. Mongili,2017,01.1 Articolo in Rivista,-,nocluster
Il consumo critico dei media digitali: le reti wireless comunitarie,S. Crabu;P. Magaudda,2017,01.1 Articolo in Rivista,-,nocluster
Innovazione sociale e pratiche tecnoscientifiche: il caso delle reti wireless comunitarie,S. Crabu;P. Magaudda,2016,01.1 Articolo in Rivista,-,nocluster
Translational biomedicine in action: Constructing biomarkers across laboratory and benchside,"Crabu, Stefano",2016,01.1 Articolo in Rivista,Biomarkers; Clinical and experimental technomimicry; Ethnography; Oncology; Personalised medicine; Translational biomedicine; Health (social science); Sociology and Political Science,nocluster
"Allineare umani, tecnologie e saperi: il lavoro infrastrutturante negli ambienti tecnologicamente densi.","Crabu, Stefano",2014,01.1 Articolo in Rivista,-,nocluster
"Nanomedicine in the making: Expectations, scientific narrations and materiality",S. Crabu,2014,01.1 Articolo in Rivista,-,nocluster
The thin ideal and the practice of fashion,"Volonté, Paolo",2017,01.1 Articolo in Rivista,-,nocluster
THE EVALUATION OF TWO MASTER PROGRAMS CONTRIBUTING TO THE DEVELOPMENT OF INDUSTRY: IZMIR UNIVERSITY OF ECONOMICS AND POLITECNICO DI MILANO,"ERGUL, MUSTAFA EMRE;Andrea Ratti;Sebastiano Ercoli;Arianna Bionda",2017,01.1 Articolo in Rivista,-,nocluster
An Evaluation of Furniture Making Methods for Yachts,Emre Ergul;Andrea Ratti;Sebastiano Ercoli;Arianna Bionda,2017,01.1 Articolo in Rivista,-,nocluster
Gli Architetti Associati Gregotti - Meneghetti - Stoppino presso il CASVA: interni e allestimenti,M. T. Feraboli,2017,01.1 Articolo in Rivista,-,nocluster
Fotografie per la storia dell’architettura cremonese,"FERABOLI, MARIA TERESA",2017,01.1 Articolo in Rivista,-,nocluster
"Exploring the relationship between LEDs Lighting, Urban materials chromaticity and People: measurements, design and evaluation",D. Casciani;M. Rossi,2017,01.1 Articolo in Rivista,-,nocluster
Tra le parole e le cose: la difficile eredità di Corbu,F. Irace,2017,01.1 Articolo in Rivista,-,nocluster
"Smart Solutions, “Smart Aesthetics”?",A. C. Russo;M. Ferrara,2017,01.1 Articolo in Rivista,-,nocluster
Less material / More intelligence,D. Crippa;B. Di Prete,2017,01.1 Articolo in Rivista,"material, intelligence, sustainability, lightness, methodology, invention",nocluster
Service Design as an Approach to Implement the Value Cocreation Perspective in New Service Development,"Yu, Eun;Sangiorgi, Daniela",2018,01.1 Articolo in Rivista,new service development; Service Design; value cocreation; Information Systems; Sociology and Political Science; Organizational Behavior and Human Resource Management,nocluster
Trends in the Master in Yacht Design,A. Bionda;A. Ratti,2017,01.1 Articolo in Rivista,-,nocluster
NEPTUNE 60 and LEIRIUS 65’: performance and style from MYD,A. Bionda;A. Ratti,2017,01.1 Articolo in Rivista,-,nocluster
"Greywolf, 40-metre explorer yacht concept",A. Bionda;A. Ratti,2017,01.1 Articolo in Rivista,-,nocluster
"""[A] come Autoproduzione. Dall'industrial design all'industrious design - Self-Made Design. From industrial design to industrious design""",M. Bianchini;S. Maffei,2013,01.1 Articolo in Rivista,"design, autoproduzione,",nocluster
Nuovi hotel di stile - New Style hotels,"Elgani, Elena;Scullica, Francesco",2017,01.1 Articolo in Rivista,"hotel, design, interior design, brand design, contract",nocluster
Franco Albini e il progetto dell’effimero (1936-1958): le fonti d’archivio come tracce dell’evoluzione di un metodo,C. Lecce,2017,01.1 Articolo in Rivista,-,nocluster
"Profezia del “New domestic landscape"" italiano",G. Bosoni;C. Lecce,2017,01.1 Articolo in Rivista,Irving Penn,nocluster
Color loci placemaking: The urban color between needs of continuity and renewal,C. Boeri,2017,01.1 Articolo in Rivista,-,nocluster
WeMi: un progetto di identità per il welfare,valeria luisa bucchetti,2017,01.1 Articolo in Rivista,-,nocluster
Make the environment the (Next) Economy,"Monna, Vanessa",2017,01.1 Articolo in Rivista,-,nocluster
Semiotics in Design Education. Semiotics by Design,Michela Deni;Salvatore Zingale,2017,01.1 Articolo in Rivista,-,nocluster
ll progetto delle forme. Modelli semiotici per il design-traduttore,"Salvatore ZIngale;PATUZZO, EMILIO",2017,01.1 Articolo in Rivista,-,nocluster
"The choice of design. From businesses’ conditions
to businesses’ attitudes",Mariana Fonseca Braga,2017,01.1 Articolo in Rivista,-,nocluster
CEASING COPYCAT BEHAVIOUR: DEVELOPING PRODUCT-DESIGN IDENTITY THROUGH INDUSTRY AND HANDCRAFT INTERACTION,Mariana Fonseca Braga,2017,01.1 Articolo in Rivista,-,nocluster
Introducting Design Thinking in Social Innovation and in Public Sector: A design-based learning framework,Francesca Rizzo;Alessandro Deserti;Onur Cobanli,2017,01.1 Articolo in Rivista,-,nocluster
Urbanscope: A Lens to Observe Language Mix in Cities,"Arnaboldi, Michela;Brambilla, Marco;Cassottana, Beatrice;Ciuccarelli, Paolo;Vantini, Simone",2017,01.1 Articolo in Rivista,digital communities; language; Urbanscope; Social Psychology; Cultural Studies; 3304; Sociology and Political Science; Social Sciences (all),nocluster
Incremental and Radical Innovation: Design in Robotics for Autism. Teo and Riby robots. Evolutionary Development,"M. Romero;A. Bonarini;BRIVIO, ANDREA;ROGACHEVA, KSENIA",2017,01.1 Articolo in Rivista,-,nocluster
New wine in old bottles or new bottles for new wine? Product language approaches in design‐intensive industries during technological turmoil,C. Cautela;M. Simoni;F. Zurlo,2018,01.1 Articolo in Rivista,-,nocluster
"Adattivo e sostenibile. Dalla natura al progetto, tra interazione e mutazione",Nebuloni A.,2018,01.1 Articolo in Rivista,-,nocluster
HeLa. Reconstructing an Immortal Bio,S. Crabu;S. Casati;M. Lavitrano;M. Turrini,2012,01.1 Articolo in Rivista,-,nocluster
Exploring the transformative impacts of service design: The role of designer-client relationships in the service development process,"Yu, Eun;Sangiorgi, Daniela",2018,01.1 Articolo in Rivista,Case study research; Designer-client relationships; New service development; Service design; Architecture2300 Environmental Science (all); Arts and Humanities (miscellaneous); Engineering (all); Social Sciences (all); Computer Science Applications1707 Computer Vision and Pattern Recognition; Artificial Intelligence,nocluster
"La simulazione medica nel futuro: un tentativo di visioning
The health simulation in the future: an attempt of visioning","Volontè Fabio;IANNIELLO, ALESSANDRO;Bisson Mario;Ingrassia Pier Luigi",2017,01.1 Articolo in Rivista,simulazione; realtà virtuale; realtà aumentata; training basato sulla simulazione;simulation; virtual reality; augmented reality; simulation-based training,nocluster
"Mario Tedeschi: arte, interni e architettura in un archivio ritrovato",M. T. Feraboli,2018,01.1 Articolo in Rivista,-,nocluster
Learning design by design experience. International teacher Education Conference,davide bruno,2017,01.1 Articolo in Rivista,-,nocluster
"Active Packaging as an Opportunity to Create Package Design that Reflects the Communicational, Functional and Logistical Requirements of Food Products","Meroni, A.",2000,01.1 Articolo in Rivista,-,nocluster
A three-phase matheuristic for the time-effective electric vehicle routing problem with partial recharges.,M. Bruglieri;S. Mancini;F. Pezzella;O. Pisacane;S. Suraci,2017,01.1 Articolo in Rivista,-,nocluster
Heuristic algorithms for the operator-based relocation problem in one-way electric carsharing systems.,M. Bruglieri;F. Pezzella;O. Pisacane,2017,-,-,nocluster
A special VRP arising in the optimization of waste disposal: a real case,R. Aringhieri;M. Bruglieri;F. Malucelli;M. Nonato,2018,01.1 Articolo in Rivista,-,nocluster
An Adaptive Large Neighborhood Search for Relocating Vehicles in Electric Carsharing Services,M. Bruglieri;F. Pezzella;O. Pisacane,9999,01.1 Articolo in Rivista,-,nocluster
Merloni Solutions,D. Sangiorgi,2005,01.1 Articolo in Rivista,-,nocluster
AGAC Beghelli,D. Sangiorgi,2005,01.1 Articolo in Rivista,-,nocluster
“I Know That You Know How I Feel”: Behavioral and Physiological Signals Demonstrate Emotional Attunement While Interacting with a Computer Simulating Emotional Intelligence,"Balzarotti, Stefania;Piccini, Luca;Andreoni, Giuseppe;Ciceri, Rita",2014,01.1 Articolo in Rivista,-,nocluster
Sistema infrastrutturale esistente: proposta per un metodo di gestione,Villani Paola;Ponti Marco;Annunziata Franco,2018,01.1 Articolo in Rivista,-,nocluster
Creativity and expertise. The graphic design of Made in Italy.,F. E. Guida;L. Gunetti,2018,01.1 Articolo in Rivista,-,nocluster
QUALSIASI ILLUMINAZIONE E' ARBITRARIA,FRANCESCO MURANO,2017,01.1 Articolo in Rivista,-,nocluster
Data Interfaces,"QUAGGIOTTO, MARCO",2014,01.1 Articolo in Rivista,-,nocluster
A 3D-centered information system for the documentation of a complex restoration intervention,"Apollonio, Fabrizio Ivan;Basilissi, Vilma;Callieri, Marco;Dellepiane, Matteo;Gaiani, Marco;Ponchio, Federico;Rizzo, Francesca;Rubino, Angelo Raffaele;Scopigno, Roberto;Sobra', Giorgio",2018,01.1 Articolo in Rivista,3D digitization; 3D models; CH restoration; Information systems; Real context experimentation; Web-based visualization; Conservation; Chemistry (miscellaneous); History; Anthropology,nocluster
Il restauro della Fontana del Nettuno a Bologna - Un sistema 3D web per la documentazione e la gestione dei dati,Fabrizio Ivan Apollonio;Vilma Basilissi;Gabriele Bitelli;Marco Callieri;Dora Catalano;Matteo Dellepiane;Marco Gaiani;Federico Ponchio;Francesca Rizzo;Angelo Raffaele Rubino;Roberto Scopigno,2017,01.1 Articolo in Rivista,Documentazione; Restauro; Modelli digitali 3D; Digitalizzazione; Visualizzazione Interattiva.,nocluster
Luoghi memorabili,Daniela Anna Calabi,2012,01.1 Articolo in Rivista,"Territorio, ambiente, colore, identità",nocluster
Editoriale e curatela numero 905,"MARANI, P.",2018,01.1 Articolo in Rivista,-,nocluster
Carlo Pedretti ( 1928-2018 ),"MARANI, P.",2018,01.1 Articolo in Rivista,-,nocluster
The making of sixty-nine days of close encounters at the science gallery,"van den Broeck, Wouter;Quaggiotto, Marco;Isella, Lorenzo;Barrat, Alain;Cattuto, Ciro",2012,01.1 Articolo in Rivista,-,nocluster
Populariser l’archéologie chrétienne. Il Medioevo francese e il dibattito ottocentesco sulle arti decorative,P. Cordera,2018,01.1 Articolo in Rivista,-,nocluster
La semaine de l'amateur. Le arti in mostra tra pubblico e privato nella Parigi di metà Ottocento,P. Cordera,2018,01.1 Articolo in Rivista,-,nocluster
Forging the Renaissance. On the use of glass pieces in the (in)famous Spitzer's collection,P. Cordera,2015,-,-,nocluster
Diffuse materiality in public spaces between expressiveness and performance,G. Gerosa;L. Daglio,2018,01.1 Articolo in Rivista,-,nocluster
Materia emocional. Los materiales en nuestra relación emocional con los objetos,valentina rognoli;camilo ayala garcia,2018,01.1 Articolo in Rivista,-,nocluster
Un musée remarquable. Il contributo del collezionismo ottocentesco alla raccolta di smalti dipinti del Museo Artistico Municipale,Cordera P.,2010,01.1 Articolo in Rivista,-,nocluster
"Sugli smalti di Limoges. Note sulla fortuna ottocentesca di un’arte “minore""",Cordera P.,2008,-,-,nocluster
Museografia,Cordera P.,2015,-,-,nocluster
Teaching Knitwear Design: Design Practice for Traditional Manual Knowledge Innovation,M. Motta;G. M. Conti,2018,01.1 Articolo in Rivista,-,nocluster
Autogrill Green Store,Giulio Ceppi,2017,-,-,nocluster
Il design per la città e la città del design,Giulio Ceppi,2016,01.1 Articolo in Rivista,-,nocluster
Il modello Made4Ceramics,Giulio Ceppi,2013,01.1 Articolo in Rivista,-,nocluster
“Le mannequin artistique”: camouflage del corpo umano negli anni Venti,A. Mazzanti,2018,01.1 Articolo in Rivista,"manichino, allestimento, esposizioni, sculto-manichino, astrattismo, Decò",nocluster
Sul corpo. Nel corpo. Per il corpo,maffei s.,2018,01.1 Articolo in Rivista,-,nocluster
A Design perspective for IoT products. A case study of the Design of a Smart Product and a Smart Company following a Crowdfunding campaign.,"VITALI, ILARIA;V. Arquilla;U. Tolino",2017,01.1 Articolo in Rivista,-,nocluster
Editoriale,F. Irace,2018,01.1 Articolo in Rivista,-,nocluster
"Luigi Caccia Dominioni, l'architetto e i suoi artigiani",Maria Teresa Feraboli,2018,01.1 Articolo in Rivista,-,nocluster
Fabbriche d'autore,Feraboli,2018,01.1 Articolo in Rivista,-,nocluster
Will smart homes improve our lives? A design perspective towards effective wellbeing at home,Pillan M.;Colombo S.,2017,01.1 Articolo in Rivista,-,nocluster
From respect to change user behaviour. Research on how to design a next generation of smart home objects from User Experience and Interaction Design,Wu Y.;Pillan M.,2017,01.1 Articolo in Rivista,-,nocluster
L’esercizio dell’inventiva. Dall’improvvisazione all’organizzazione,"Zingale, S.",2017,01.1 Articolo in Rivista,"inventiva, innovazione, abduzione, progetto, organizzazione",nocluster
Le mani come strumento di produzione del senso. Un’ipotesi semiotica,"ZINGALE, S.",2017,01.1 Articolo in Rivista,-,nocluster
Dissenting Design,Eleonora LUPO,2017,01.1 Articolo in Rivista,-,nocluster
Kawakubo Fashiontecture,"CAPPELLIERI, ALBA",2017,01.1 Articolo in Rivista,-,nocluster
L’Aquila: progettare l’incertezza per tornare a vivere la città/L’Aquila: designing uncertainty for a return to the city,L. Guerrini,2018,01.1 Articolo in Rivista,-,nocluster
Design as enabler of anticipatory systems: The MakeinProgress case study,"Arquilla, Venanzio;Barbieri, Annalisa",2017,01.1 Articolo in Rivista,-,nocluster
Researching Design Policy Ecosystems in Europe,marzia mortati;stefano maffei,2018,01.1 Articolo in Rivista,-,nocluster
Scientific method and creative process for wearable technologies from invention to innovation,LIVIA TENUTA;SUSANNA TESTA,2018,01.1 Articolo in Rivista,-,nocluster
THE ESSENCE OF ITALIAN BEAUTY,LIVIa TENUTA,2015,01.1 Articolo in Rivista,-,nocluster
STORIES: PERCOSSI PAPI,LIVIA TENUTA,2015,01.1 Articolo in Rivista,-,nocluster
Per sostenere il TPL il sussidio non è una strada obbligata,"PONTI, MARCO GUIDO",2002,01.1 Articolo in Rivista,-,nocluster
L'ideologia delle grandi opere come fattore di sviluppo,"BRAMBILLA, MARCO GIOVANNI;PONTI, MARCO GUIDO",2006,01.1 Articolo in Rivista,-,nocluster
La regolamentazione dei servizi e delle infrastrutture dei servizi dei trasporti: quadro tecnico e politiche italiane,"PONTI, MARCO GUIDO",2004,-,-,nocluster
La politica dei trasporti dopo un anno di governo Prodi,"PONTI, MARCO GUIDO",2007,01.1 Articolo in Rivista,-,nocluster
Cibo verticale,"MERONI, ANNA",2003,-,-,nocluster
Scrivere oggi: nuova tipografia italiana / Writing today: new italian typography,"PIAZZA, MARIO",2003,-,-,nocluster
Biassoni: progetti fuori dalle mode,"PIAZZA, MARIO",2003,01.1 Articolo in Rivista,-,nocluster
Color Vision and Colorimetry - Theory and Applications,"BERTOLO, MARESA",2003,01.1 Articolo in Rivista,-,nocluster
Light Movie,"GALBIATI, MARIA LUISA",2004,01.1 Articolo in Rivista,-,nocluster
Knowledge management et design: una prospective italienne,"BERTOLA, PAOLA",2004,-,-,nocluster
L'Industrial Designer: professionista tra impresa e cliente,"COSTA, FIAMMETTA CARLA ENRICA",2004,-,-,nocluster
Packaging per gioco,"BUCCHETTI, VALERIA LUISA",2002,01.1 Articolo in Rivista,-,nocluster
Sistemi telematici per la sicurezza autostradale: analisi economica e valutazione degli impatti sull’utenza,"MAJA, ROBERTO",2002,-,-,nocluster
Biennale a Vallauris,"DE PAOLIS, ROBERTO",2003,01.1 Articolo in Rivista,-,nocluster
La tesi di laurea? Un prototipo,"DE PAOLIS, ROBERTO",2003,01.1 Articolo in Rivista,-,nocluster
Design e PMI in Lombardia: un survey conoscitivo su 100 imprese,"ARQUILLA, VENANZIO",2003,01.1 Articolo in Rivista,-,nocluster
Design Center I siti web delle comunità internazionali del design,"ARQUILLA, VENANZIO",2003,-,-,nocluster
"Piquadro: la pelletteria ""tech-inside""","CONTI, GIOVANNI MARIA",2006,-,-,nocluster
Domotica e Bioarchitettura - due linee di ricerca che devono integrarsi per una progettazione consapevole,"DELL'ACQUA BELLAVITIS, ARTURO",2006,01.1 Articolo in Rivista,-,nocluster
Passano gli anni cambia la cucina,"DELL'ACQUA BELLAVITIS, ARTURO",2006,01.1 Articolo in Rivista,-,nocluster
"Dalla TV a una sana ""schizofrenia""","DELL'ACQUA BELLAVITIS, ARTURO",2006,-,-,nocluster
Figure del digitale. La grafica è movimento,"BAULE, GIOVANNI",2006,-,-,nocluster
Colore e città. La città ha memorie colorate,"CALABI, DANIELA ANNA",2007,01.1 Articolo in Rivista,-,nocluster
La cultura e il design come pratiche abilitanti di costruzione sociale della città,"LUPO, ELEONORA",2007,01.1 Articolo in Rivista,-,nocluster
